Province/State	Country	date	recovered
New South Wales	Australia	2020-08-03	3089
Queensland	Australia	2020-08-03	1067
Victoria	Australia	2020-08-03	5111
Western Australia	Australia	2020-08-03	626
South Australia	Australia	2020-08-03	443
Australian Capital Territory	Australia	2020-08-03	110
Tasmania	Australia	2020-08-03	214
Northern Territory	Australia	2020-08-03	31
