Province/State	Country	date	recovered
New South Wales	Australia	2020-07-25	2799
Queensland	Australia	2020-07-25	1063
Victoria	Australia	2020-07-25	3529
Western Australia	Australia	2020-07-25	642
South Australia	Australia	2020-07-25	441
Australian Capital Territory	Australia	2020-07-25	109
Tasmania	Australia	2020-07-25	213
Northern Territory	Australia	2020-07-25	30
