Province/State	Country	date	recovered
New South Wales	Australia	2020-05-28	2670
Queensland	Australia	2020-05-28	1045
Victoria	Australia	2020-05-28	1544
Western Australia	Australia	2020-05-28	549
South Australia	Australia	2020-05-28	435
Australian Capital Territory	Australia	2020-05-28	104
Tasmania	Australia	2020-05-28	205
Northern Territory	Australia	2020-05-28	30
