Province/State	Country	date	recovered
New South Wales	Australia	2020-07-02	2787
Queensland	Australia	2020-07-02	1059
Victoria	Australia	2020-07-02	1839
Western Australia	Australia	2020-07-02	598
South Australia	Australia	2020-07-02	436
Australian Capital Territory	Australia	2020-07-02	105
Tasmania	Australia	2020-07-02	213
Northern Territory	Australia	2020-07-02	30
