Province/State	Country	date	recovered
New South Wales	Australia	2020-05-20	2631
Queensland	Australia	2020-05-20	1040
Victoria	Australia	2020-05-20	1465
Western Australia	Australia	2020-05-20	545
South Australia	Australia	2020-05-20	435
Australian Capital Territory	Australia	2020-05-20	104
Tasmania	Australia	2020-05-20	198
Northern Territory	Australia	2020-05-20	28
