Province/State	Country	date	recovered
New South Wales	Australia	2020-05-25	2656
Queensland	Australia	2020-05-25	1038
Victoria	Australia	2020-05-25	1520
Western Australia	Australia	2020-05-25	549
South Australia	Australia	2020-05-25	435
Australian Capital Territory	Australia	2020-05-25	104
Tasmania	Australia	2020-05-25	203
Northern Territory	Australia	2020-05-25	30
