Province/State	Country	date	recovered
New South Wales	Australia	2020-08-13	2994
Queensland	Australia	2020-08-13	1076
Victoria	Australia	2020-08-13	7271
Western Australia	Australia	2020-08-13	632
South Australia	Australia	2020-08-13	449
Australian Capital Territory	Australia	2020-08-13	110
Tasmania	Australia	2020-08-13	214
Northern Territory	Australia	2020-08-13	32
