Province/State	Country	date	recovered
New South Wales	Australia	2020-06-27	2784
Queensland	Australia	2020-06-27	1054
Victoria	Australia	2020-06-27	1742
Western Australia	Australia	2020-06-27	595
South Australia	Australia	2020-06-27	436
Australian Capital Territory	Australia	2020-06-27	105
Tasmania	Australia	2020-06-27	213
Northern Territory	Australia	2020-06-27	30
