Province/State	Country	date	recovered
New South Wales	Australia	2020-06-19	2770
Queensland	Australia	2020-06-19	1053
Victoria	Australia	2020-06-19	1678
Western Australia	Australia	2020-06-19	592
South Australia	Australia	2020-06-19	436
Australian Capital Territory	Australia	2020-06-19	105
Tasmania	Australia	2020-06-19	213
Northern Territory	Australia	2020-06-19	30
