Province/State	Country	date	recovered
New South Wales	Australia	2020-11-26	4298
Queensland	Australia	2020-11-26	1177
Victoria	Australia	2020-11-26	19526
Western Australia	Australia	2020-11-26	776
South Australia	Australia	2020-11-26	533
Australian Capital Territory	Australia	2020-11-26	112
Tasmania	Australia	2020-11-26	215
Northern Territory	Australia	2020-11-26	41
