Province/State	Country	date	recovered
New South Wales	Australia	2020-06-02	2687
Queensland	Australia	2020-06-02	1047
Victoria	Australia	2020-06-02	1560
Western Australia	Australia	2020-06-02	553
South Australia	Australia	2020-06-02	435
Australian Capital Territory	Australia	2020-06-02	104
Tasmania	Australia	2020-06-02	209
Northern Territory	Australia	2020-06-02	30
